accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,95.0,-0.3413745311361884,-0.016572504972290656,0.13316261325783954
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,178.0,-0.3413745311361884,-0.016572504972290656,-0.3798935929444369
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,200.0,-0.06503805841271594,-0.016601706036758902,-0.516708581265044
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,31.0,-0.3413745311361884,-0.01660407597822299,-0.4140973400245887
2.397184798335245,2.1292179984305863,2.117072156948939,2.8299559708209063,379.0,-0.06503805841271594,-0.016601706036758902,-0.27728235170398163
0.401365691981855,0.9398754433121016,1.2649976159819887,0.2973454469585106,114.0,0.4876348870342289,-0.016572504972290656,-0.4483010871047405
0.401365691981855,0.9398754433121016,1.2649976159819887,0.2973454469585106,52.0,-0.06503805841271594,-0.016572504972290656,0.4409963369792054
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,79.0,1.0403078324811739,-0.016572504972290656,-0.17467111046352635
-0.09758908460649249,-1.438809666924868,-0.43915146595191223,0.2973454469585106,165.0,1.3166443052046464,-0.01660373741515669,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,88.0,-0.3413745311361884,-0.016603398852090393,1.1250712785822408
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,120.0,0.2112984143107565,-0.01660379384233441,0.13316261325783954
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,0.4876348870342289,-0.016572504972290656,-0.4825048341848922
0.401365691981855,0.9398754433121016,-0.43915146595191223,0.2973454469585106,135.0,-0.3413745311361884,-0.01660410419181185,-0.4140973400245887
1.39927524515855,0.9398754433121016,1.2649976159819887,0.2973454469585106,300.0,-0.06503805841271594,-0.016572504972290656,-0.4483010871047405
-0.59654386119484,0.9398754433121016,1.2649976159819887,0.2973454469585106,250.0,0.2112984143107565,-0.016603963123867558,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,90.0,-0.06503805841271594,-0.016603850269512124,-0.07205986922307105
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,120.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
0.401365691981855,-0.24946711180638323,2.117072156948939,0.2973454469585106,100.0,0.2112984143107565,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,80.0,-0.3413745311361884,-0.016572504972290656,-0.17467111046352635
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
1.39927524515855,-0.24946711180638323,-0.43915146595191223,1.9857524628667742,140.0,-0.06503805841271594,-0.016603398852090393,4.340223504116507
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,-0.06503805841271594,-0.016572504972290656,0.20157010741814307
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,99.0,-0.3413745311361884,-0.016603370638501536,0.09895886617768779
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,225.0,-0.06503805841271594,-0.016572504972290656,-0.4483010871047405
0.401365691981855,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,104.0,-0.3413745311361884,-0.016572504972290656,-0.3798935929444369
0.401365691981855,0.9398754433121016,1.2649976159819887,0.2973454469585106,200.0,-0.06503805841271594,-0.016603455279268108,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,90.0,-0.06503805841271594,-0.016572504972290656,-0.3798935929444369
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,85.0,0.2112984143107565,-0.01660142390087032,0.09895886617768779
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,0.4876348870342289,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,45.0,-0.06503805841271594,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,220.0,-0.06503805841271594,-0.016572504972290656,0.2699776015784466
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,105.0,-0.3413745311361884,-0.016572504972290656,-0.27728235170398163
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,150.0,-0.06503805841271594,-0.016572504972290656,-0.4140973400245887
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,165.0,-0.3413745311361884,-0.016572504972290656,0.20157010741814307
2.397184798335245,2.1292179984305863,2.117072156948939,1.9857524628667742,220.0,-0.3413745311361884,-0.016572504972290656,-0.3114860987841334
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,135.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
0.401365691981855,-1.438809666924868,-0.43915146595191223,0.2973454469585106,175.0,0.2112984143107565,-0.016601706036758902,-0.4140973400245887
-0.09758908460649249,2.1292179984305863,2.117072156948939,1.1415489549126425,200.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
1.8982300217468975,0.9398754433121016,-0.43915146595191223,1.9857524628667742,375.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,149.0,-0.06503805841271594,-0.016593947299822893,-0.516708581265044
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,72.0,-0.06503805841271594,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,0.9398754433121016,0.4129230750150382,0.2973454469585106,250.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,55.0,-0.06503805841271594,-0.016603398852090393,-0.3798935929444369
-0.09758908460649249,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,69.0,-0.3413745311361884,-0.016572504972290656,-0.34568984586428514
2.8961395749235925,0.9398754433121016,1.2649976159819887,3.674159478775038,160.0,-0.3413745311361884,-0.016572504972290656,0.9540525431814819
0.401365691981855,0.9398754433121016,0.4129230750150382,0.2973454469585106,299.0,0.2112984143107565,-0.01660311671620181,-0.516708581265044
1.39927524515855,2.1292179984305863,2.117072156948939,1.9857524628667742,679.0,0.2112984143107565,-0.016572504972290656,-0.4483010871047405
1.39927524515855,0.9398754433121016,-0.43915146595191223,1.1415489549126425,150.0,0.4876348870342289,-0.016601706036758902,2.356406173467704
0.401365691981855,-0.24946711180638323,1.2649976159819887,0.2973454469585106,145.0,0.2112984143107565,-0.016572504972290656,0.09895886617768779
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,125.0,-0.3413745311361884,-0.016572504972290656,-0.24307860462382988
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,70.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,75.0,-0.3413745311361884,-0.016572504972290656,-0.3798935929444369
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,120.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,75.0,1.3166443052046464,-0.01659916681376166,0.30418134865859836
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,75.0,-0.3413745311361884,-0.01660410419181185,-0.2088748575436781
0.401365691981855,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,115.0,-0.06503805841271594,-0.01660342706567925,1.1592750256623925
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,109.0,-0.06503805841271594,-0.016572504972290656,0.9882562902616338
-0.59654386119484,-0.24946711180638323,1.2649976159819887,-0.5468580609956212,70.0,-0.06503805841271594,-0.016601706036758902,1.1592750256623925
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,25.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
0.9003204685702025,-0.24946711180638323,-0.43915146595191223,1.1415489549126425,275.0,0.2112984143107565,-0.016572504972290656,-0.2088748575436781
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,1.1415489549126425,89.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,70.0,0.7639713597577014,-0.016572504972290656,-0.3798935929444369
2.397184798335245,2.1292179984305863,2.117072156948939,-0.5468580609956212,129.0,-0.3413745311361884,-0.01660410419181185,1.4671087493837585
0.401365691981855,0.9398754433121016,0.4129230750150382,0.2973454469585106,200.0,-0.06503805841271594,-0.016572504972290656,-0.4483010871047405
-0.59654386119484,-0.24946711180638323,1.2649976159819887,-0.5468580609956212,79.0,-0.3413745311361884,-0.016572504972290656,0.9198487961013302
0.401365691981855,-1.438809666924868,-0.43915146595191223,0.2973454469585106,149.0,-0.3413745311361884,-0.016572504972290656,0.33838509573875014
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,99.0,-0.3413745311361884,-0.016603850269512124,-0.34568984586428514
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,105.0,-0.06503805841271594,-0.01660404776463413,0.09895886617768779
-0.59654386119484,-0.24946711180638323,1.2649976159819887,-0.5468580609956212,79.0,0.2112984143107565,-0.016593947299822893,0.7146263136204196
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,59.0,-0.06503805841271594,-0.0166039349102787,1.7407387260249725
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,60.0,-0.06503805841271594,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,100.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
1.39927524515855,2.1292179984305863,2.117072156948939,1.1415489549126425,500.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,85.0,-0.3413745311361884,-0.016572504972290656,-0.003652375062767513
-0.09758908460649249,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,168.0,-0.06503805841271594,-0.016572504972290656,-0.34568984586428514
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,119.0,-0.3413745311361884,-0.016572504972290656,0.7830338077807232
2.397184798335245,0.9398754433121016,-0.43915146595191223,1.1415489549126425,250.0,-0.06503805841271594,-0.016572504972290656,-0.34568984586428514
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,175.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,75.0,-0.06503805841271594,-0.016572504972290656,-0.10626361630322281
0.401365691981855,0.9398754433121016,1.2649976159819887,0.2973454469585106,100.0,0.2112984143107565,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,60.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
2.397184798335245,0.9398754433121016,-0.43915146595191223,2.8299559708209063,140.0,-0.06503805841271594,-0.016603398852090393,-0.3114860987841334
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,99.0,1.3166443052046464,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,73.0,-0.06503805841271594,-0.016572504972290656,0.8514413019410266
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,169.0,0.4876348870342289,-0.01660311671620181,-0.3798935929444369
1.39927524515855,0.9398754433121016,0.4129230750150382,0.2973454469585106,70.0,-0.3413745311361884,-0.016572504972290656,-0.27728235170398163
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,250.0,-0.06503805841271594,-0.016604160618989564,-0.4825048341848922
1.39927524515855,0.9398754433121016,2.9691466979158894,0.2973454469585106,300.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
1.8982300217468975,2.1292179984305863,2.117072156948939,1.1415489549126425,175.0,0.2112984143107565,-0.016572504972290656,-0.516708581265044
-0.09758908460649249,-1.438809666924868,-0.43915146595191223,0.2973454469585106,85.0,-0.3413745311361884,-0.016603455279268108,1.398701255223455
1.39927524515855,0.9398754433121016,-0.43915146595191223,1.1415489549126425,250.0,0.2112984143107565,-0.016601706036758902,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,60.0,-0.3413745311361884,-0.01660410419181185,0.2699776015784466
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,80.0,0.2112984143107565,-0.016603342424912678,2.835258632589829
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,75.0,-0.3413745311361884,-0.016572504972290656,0.13316261325783954
-1.0954986377831875,-0.24946711180638323,1.2649976159819887,-0.5468580609956212,55.0,0.2112984143107565,-0.01659916681376166,0.23577385449829485
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,105.0,-0.3413745311361884,-0.016593947299822893,-0.27728235170398163
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,43.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,85.0,0.4876348870342289,-0.016593947299822893,-0.27728235170398163
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,120.0,-0.3413745311361884,-0.016572504972290656,-0.4140973400245887
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,135.0,-0.06503805841271594,-0.01660404776463413,0.2699776015784466
1.39927524515855,0.9398754433121016,1.2649976159819887,0.2973454469585106,175.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,90.0,0.2112984143107565,-0.016572504972290656,-0.4140973400245887
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,3.2509996142689532,-0.01660297564825752,-0.516708581265044
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,189.0,1.0403078324811739,-0.016603398852090393,0.5094038311395089
0.401365691981855,0.9398754433121016,1.2649976159819887,0.2973454469585106,450.0,0.2112984143107565,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,0.2112984143107565,-0.016572504972290656,-0.3114860987841334
-1.0954986377831875,-0.24946711180638323,-2.143300547885813,-0.5468580609956212,58.0,0.2112984143107565,-0.01659916681376166,-0.27728235170398163
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,99.0,0.4876348870342289,-0.016603257784146102,-0.03785612214291928
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
0.9003204685702025,0.9398754433121016,0.4129230750150382,1.1415489549126425,139.0,0.2112984143107565,-0.016572504972290656,0.2699776015784466
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,40.0,1.3166443052046464,-0.016572504972290656,-0.4825048341848922
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,40.0,-0.06503805841271594,-0.016572504972290656,3.074684862150891
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,125.0,-0.3413745311361884,-0.016603398852090393,-0.14046736338337457
-0.09758908460649249,-1.438809666924868,-0.43915146595191223,0.2973454469585106,105.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
0.401365691981855,-0.24946711180638323,-0.43915146595191223,1.1415489549126425,200.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
1.39927524515855,2.1292179984305863,0.4129230750150382,1.9857524628667742,126.0,-0.3413745311361884,-0.016572504972290656,-0.4140973400245887
-0.09758908460649249,0.9398754433121016,-0.43915146595191223,1.1415489549126425,100.0,0.2112984143107565,-0.016572504972290656,-0.4825048341848922
1.39927524515855,2.1292179984305863,-0.43915146595191223,1.1415489549126425,150.0,-0.3413745311361884,-0.016572504972290656,0.13316261325783954
1.39927524515855,2.1292179984305863,3.82122123888284,1.1415489549126425,475.0,0.2112984143107565,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,99.0,0.2112984143107565,-0.016572504972290656,-0.4483010871047405
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,145.0,0.2112984143107565,-0.016572504972290656,-0.34568984586428514
-0.59654386119484,-0.24946711180638323,2.117072156948939,-0.5468580609956212,75.0,-0.06503805841271594,-0.01660404776463413,2.08277619682649
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,60.0,-0.3413745311361884,-0.01660404776463413,-0.24307860462382988
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,129.0,-0.3413745311361884,-0.016572504972290656,-0.27728235170398163
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,75.0,-0.06503805841271594,-0.016572504972290656,0.8856450490211785
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,68.0,0.4876348870342289,-0.016593947299822893,-0.27728235170398163
0.401365691981855,2.1292179984305863,2.117072156948939,1.1415489549126425,220.0,0.2112984143107565,-0.016601988172647485,-0.24307860462382988
-0.59654386119484,-0.24946711180638323,2.117072156948939,-0.5468580609956212,110.0,-0.3413745311361884,-0.016572504972290656,-0.14046736338337457
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,89.0,0.4876348870342289,-0.016600859629093155,2.0485724497463385
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,100.0,-0.3413745311361884,-0.016572504972290656,-0.24307860462382988
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,125.0,0.2112984143107565,-0.016600718561148864,0.7146263136204196
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,139.0,0.2112984143107565,-0.016572504972290656,-0.2088748575436781
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,89.0,-0.06503805841271594,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,150.0,-0.3413745311361884,-0.016604132405400707,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,85.0,-0.3413745311361884,-0.016593947299822893,5.639965893162274
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,95.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,65.0,-0.06503805841271594,-0.016572504972290656,-0.24307860462382988
-0.59654386119484,-0.24946711180638323,0.4129230750150382,-0.5468580609956212,45.0,-0.06503805841271594,-0.016572504972290656,-0.4825048341848922
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,139.0,0.2112984143107565,-0.016595781183098676,0.03055137201738425
-1.0954986377831875,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,55.0,0.2112984143107565,-0.016572504972290656,-0.03785612214291928
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,250.0,-0.06503805841271594,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-1.438809666924868,-0.43915146595191223,0.2973454469585106,65.0,-0.3413745311361884,-0.016572504972290656,-0.4825048341848922
0.401365691981855,0.9398754433121016,-0.43915146595191223,0.2973454469585106,145.0,0.2112984143107565,-0.016572504972290656,-0.3798935929444369
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,259.0,0.2112984143107565,-0.016572504972290656,-0.3798935929444369
2.397184798335245,0.9398754433121016,-2.143300547885813,1.9857524628667742,275.0,-0.06503805841271594,-0.01660404776463413,-0.27728235170398163
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,125.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,90.0,-0.06503805841271594,-0.016603370638501536,-0.4825048341848922
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,98.0,0.2112984143107565,-0.016572504972290656,-0.3798935929444369
-1.0954986377831875,-0.24946711180638323,0.4129230750150382,0.2973454469585106,150.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
2.8961395749235925,2.1292179984305863,-0.43915146595191223,1.9857524628667742,199.0,-0.06503805841271594,-0.016572504972290656,-0.34568984586428514
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,85.0,-0.06503805841271594,-0.01659916681376166,0.09895886617768779
0.9003204685702025,0.9398754433121016,-0.43915146595191223,0.2973454469585106,225.0,-0.06503805841271594,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,125.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
0.9003204685702025,2.1292179984305863,1.2649976159819887,1.1415489549126425,250.0,0.2112984143107565,-0.016572504972290656,-0.516708581265044
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,118.0,0.2112984143107565,-0.016572504972290656,-0.516708581265044
0.401365691981855,0.9398754433121016,1.2649976159819887,0.2973454469585106,309.0,0.4876348870342289,-0.016593947299822893,-0.4825048341848922
0.9003204685702025,0.9398754433121016,-0.43915146595191223,0.2973454469585106,175.0,-0.3413745311361884,-0.016604188832578422,-0.516708581265044
0.401365691981855,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,95.0,-0.3413745311361884,-0.016572504972290656,-0.10626361630322281
0.9003204685702025,-1.438809666924868,-0.43915146595191223,1.1415489549126425,138.0,0.2112984143107565,-0.016572504972290656,-0.4483010871047405
0.9003204685702025,0.9398754433121016,2.117072156948939,0.2973454469585106,155.0,-0.06503805841271594,-0.016572504972290656,0.2699776015784466
0.401365691981855,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,110.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,250.0,-0.3413745311361884,-0.016572504972290656,-0.516708581265044
0.401365691981855,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,100.0,0.2112984143107565,-0.016604132405400707,-0.34568984586428514
0.401365691981855,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,104.0,-0.3413745311361884,-0.016572504972290656,-0.4483010871047405
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,150.0,-0.06503805841271594,-0.016572504972290656,-0.27728235170398163
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,105.0,-0.3413745311361884,-0.016572504972290656,-0.34568984586428514
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,200.0,0.2112984143107565,-0.016602552444424646,-0.4483010871047405
-0.59654386119484,-0.24946711180638323,-0.43915146595191223,-0.5468580609956212,145.0,0.2112984143107565,-0.016572504972290656,-0.3114860987841334
-0.09758908460649249,-0.24946711180638323,-0.43915146595191223,0.2973454469585106,105.0,-0.3413745311361884,-0.016572504972290656,-0.003652375062767513
-0.59654386119484,-1.438809666924868,-0.43915146595191223,-0.5468580609956212,99.0,0.2112984143107565,-0.016600859629093155,0.13316261325783954
